loss_train,loss_test
0.8303571557998657,0.8
0.8241142368316651,0.803
0.8277922892570495,0.803
0.84310373544693,0.798
0.8225956392288208,0.802
0.8280630898475647,0.8
0.8274451971054078,0.805
0.8255115938186646,0.801
0.8209198927879333,0.799
0.817756073474884,0.798
0.8256202936172485,0.801
0.8381560921669007,0.804
0.8260288810729981,0.8
0.8174701738357544,0.807
0.8249825620651245,0.799
0.837420847415924,0.803
0.8187789916992188,0.801
0.8146216750144959,0.799
0.8182288718223572,0.8
0.8202571105957032,0.8
0.8204296660423279,0.804
0.8312051725387574,0.808
0.8253261041641236,0.8
0.8252904629707336,0.798
0.8204000401496887,0.798
0.8235496950149536,0.798
0.8262428450584411,0.81
0.8154652166366577,0.799
0.8173806715011597,0.801
0.8368840384483337,0.807
0.8234220600128174,0.802
0.824558687210083,0.799
0.8220180296897888,0.798
0.8333047246932983,0.798
0.8268097305297851,0.797
0.8240897297859192,0.8
0.819597020149231,0.798
0.8272993850708008,0.799
0.8334613609313964,0.8
0.8205586695671081,0.799
0.827770938873291,0.799
0.8237115669250489,0.801
0.8234856724739075,0.8
0.8216660690307617,0.805
0.8227078533172607,0.8
0.8145068264007569,0.8
0.830217969417572,0.799
0.8275921988487244,0.8
0.8288288259506226,0.801
0.8220406699180604,0.799
0.8196430850028992,0.802
0.8189607238769532,0.801
0.8338634848594666,0.799
0.823003511428833,0.802
0.8274961066246033,0.798
0.8188505601882935,0.799
0.8221056962013245,0.801
0.8324872946739197,0.799
0.8677267336845398,0.799
0.8339305305480957,0.801
0.8232778549194336,0.799
0.8202765321731568,0.8
0.8206168651580811,0.798
0.8213154315948487,0.797
0.8216031432151795,0.802
0.8253571581840515,0.797
0.8204443764686584,0.798
0.8230346059799194,0.797
0.8234104251861573,0.799
0.8143144607543945,0.797
0.8156900024414062,0.797
0.8185717606544495,0.798
0.8307091808319091,0.798
0.8221238780021668,0.798
0.8178015279769898,0.798
0.8227030372619629,0.799
0.8217413210868836,0.802
0.8354798793792725,0.799
0.8211135530471801,0.798
0.816920645236969,0.797
0.8261733412742615,0.8
0.8327067589759827,0.799
0.8289967513084412,0.801
0.8265704011917114,0.802
0.8158881187438964,0.8
0.8239309668540955,0.801
0.8252749919891358,0.801
0.8175992846488953,0.798
0.8259157156944275,0.799
0.8247577142715454,0.8
0.8194253826141358,0.797
0.819213662147522,0.8
0.8261087107658386,0.798
0.8288902068138122,0.799
0.8293321204185485,0.799
0.8369082331657409,0.799
0.8198616409301758,0.8
0.8172750854492188,0.798
0.8192252683639526,0.799
0.8294013857841491,0.803
0.8178044247627259,0.797
0.824887158870697,0.798
0.8265938925743103,0.798
0.8246213626861573,0.8
0.8176737260818482,0.799
0.8249763965606689,0.798
0.8211319065093994,0.801
0.8321512126922608,0.798
0.8308534169197083,0.797
0.8276624989509582,0.798
0.8203093004226685,0.799
0.830003342628479,0.799
0.8161235404014587,0.8
0.8247473287582398,0.801
0.8215331816673279,0.798
0.8199931240081787,0.798
0.8172244858741761,0.798
0.8184793138504028,0.798
0.8225020003318787,0.798
0.8196161890029907,0.798
0.8212512946128845,0.799
0.8128379440307617,0.797
0.8149437165260315,0.8
0.8233710646629333,0.802
0.8310979700088501,0.798
0.8264359092712402,0.797
0.8194936108589173,0.805
0.8236394667625427,0.799
0.8174583339691162,0.801
0.8157639837265015,0.801
0.8238103961944581,0.8
0.8255422353744507,0.798
0.8303136563301087,0.804
0.8154778027534485,0.802
0.8238177824020386,0.799
0.8252680778503418,0.8
0.8306323766708374,0.799
0.8140357923507691,0.799
0.8170588064193726,0.798
0.8263022708892822,0.801
0.8120962119102478,0.797
0.8231152033805847,0.798
0.8099631643295289,0.799
0.8234091401100159,0.8
0.8280306816101074,0.799
0.8121287870407105,0.804
0.8151607680320739,0.798
0.8196942210197449,0.797
0.810531713962555,0.804
0.8188042211532592,0.798
0.8233316683769226,0.805
0.8268164086341858,0.799
0.8157938098907471,0.798
0.823341064453125,0.798
0.8206906175613403,0.799
0.827059223651886,0.804
0.8183058714866638,0.805
0.8247241067886353,0.803
0.82241619348526,0.799
0.828428795337677,0.8
0.8365372300148011,0.8
0.8159329771995545,0.802
0.8307977437973022,0.8
0.816871531009674,0.799
0.8268255734443665,0.8
0.8151032710075379,0.799
0.81332270860672,0.797
0.8435894918441772,0.798
0.8119850134849549,0.798
0.8202995729446411,0.797
0.8156110143661499,0.803
0.8131999254226685,0.797
0.8099868512153625,0.797
0.8173525094985962,0.797
0.8176905512809753,0.801
0.8116448664665222,0.798
0.8203482866287232,0.799
0.8147358131408692,0.797
0.8279913449287415,0.799
0.8159835433959961,0.802
0.814297776222229,0.797
0.8226251173019409,0.799
0.8142173504829406,0.798
0.81786292552948,0.799
0.8199169540405273,0.802
0.8098061323165894,0.798
0.823289942741394,0.8
0.8124492692947388,0.806
0.8300041007995606,0.799
0.8145654201507568,0.8
0.8173582768440246,0.798
0.8331278800964356,0.798
0.8160487794876099,0.797
0.8101451945304871,0.798
0.8143704152107238,0.801
0.8224523401260376,0.801
0.815963683128357,0.803
0.81903493642807,0.797
0.8203283977508545,0.798
0.821242847442627,0.798
0.8148415780067444,0.799
0.8292537951469421,0.797
0.8215489912033082,0.8
0.8154625582695008,0.797
0.8171821522712708,0.799
0.8110445070266724,0.799
0.8163374996185303,0.799
0.8183661842346192,0.797
0.8212845087051391,0.798
0.8204038977622986,0.797
0.8215382623672486,0.799
0.8209783744812011,0.797
0.8183888530731201,0.798
0.8177548456192016,0.799
0.8121055841445923,0.8
0.815981719493866,0.8
0.8284774971008301,0.802
0.8243787074089051,0.801
0.8182260704040527,0.801
0.8183231496810913,0.798
0.8155605173110962,0.798
0.8160175824165344,0.798
0.815536642074585,0.808
0.8281098961830139,0.799
0.8319325733184815,0.799
0.8268265175819397,0.798
0.8209693169593811,0.798
0.8240689992904663,0.803
0.835556116104126,0.801
0.8128727674484253,0.803
0.8219853353500366,0.799
0.8132354545593262,0.799
0.8179131627082825,0.798
0.8117152905464172,0.797
0.8181824541091919,0.797
0.8227600693702698,0.797
0.8179171800613403,0.799
0.8159674763679504,0.799
0.8185582804679871,0.798
0.8215989208221436,0.798
0.8270734024047851,0.798
0.8224039578437805,0.8
0.8204132866859436,0.8
0.8235363292694092,0.805
0.8284098148345947,0.802
0.8136649680137634,0.8
0.8186803698539734,0.797
0.8237042713165283,0.797
0.8240088391304016,0.798
0.8206255078315735,0.797
0.8253648829460144,0.798
0.8182162523269654,0.799
0.8169339346885681,0.798
0.8187113070487976,0.8
0.8134494137763977,0.798
0.8137782716751099,0.806
0.8140278649330139,0.797
0.824415295124054,0.799
0.826232316493988,0.8
0.8101160073280335,0.797
0.824001669883728,0.799
0.8214760375022888,0.797
0.8171387124061584,0.799
0.830994746685028,0.798
0.817466516494751,0.802
0.815230085849762,0.797
0.828639829158783,0.797
0.8267718887329102,0.798
0.829196548461914,0.797
0.8147954177856446,0.798
0.8227621197700501,0.798
0.8217791604995728,0.798
0.8271147632598876,0.797
0.8182371401786804,0.801
0.8262818264961242,0.799
0.811703839302063,0.801
0.8566796398162841,0.807
0.8144984698295593,0.798
0.8126973605155945,0.804
0.8189484143257141,0.801
0.8197620177268982,0.798
0.8153081965446473,0.798
0.8181479668617249,0.797
0.8195184230804443,0.798
0.8155169773101807,0.798
0.8201329326629638,0.798
0.8159843158721923,0.802
0.8156241774559021,0.799
0.8134047198295593,0.805
0.818888475894928,0.797
0.8175131607055665,0.797
0.8135192370414734,0.8
0.8158726787567139,0.8
0.8172497153282166,0.798
0.8122752857208252,0.8
0.8195735239982604,0.797
0.8170292091369629,0.798
0.8132490682601928,0.797
0.8205972123146057,0.801
0.8241045570373535,0.797
0.8098089385032654,0.798
0.8039409685134887,0.797
0.8140727591514587,0.797
0.8256459736824036,0.797
0.8236702489852905,0.797
0.8064322400093079,0.797
0.8203399682044983,0.797
0.8192134237289429,0.797
0.8151222491264343,0.798
0.8170651745796204,0.798
0.811095597743988,0.798
0.8246553182601929,0.799
0.8161378049850464,0.797
0.8150759863853455,0.797
0.8232349562644958,0.798
0.8303623628616333,0.798
0.822552056312561,0.8
0.8237619924545289,0.799
0.8256578946113586,0.802
0.8069992351531983,0.798
0.8142425513267517,0.802
0.813515477180481,0.797
0.8149365878105164,0.797
0.8120004391670227,0.798
0.8096282458305359,0.797
0.8138570952415466,0.797
0.818196280002594,0.8
0.8214600944519043,0.798
0.8209664559364319,0.798
0.8189422726631165,0.798
0.8193929862976074,0.797
0.8162463140487671,0.8
0.8125389361381531,0.797
0.8209752249717712,0.798
0.8097569537162781,0.798
0.8162201905250549,0.798
0.810511167049408,0.798
0.814342691898346,0.798
0.8129946208000183,0.799
0.8105340361595154,0.797
0.813587350845337,0.797
0.8167126679420471,0.798
0.8222394227981568,0.799
0.8063042974472046,0.799
0.8251294088363648,0.801
0.8053564691543579,0.803
0.8274127459526062,0.799
0.8194425225257873,0.798
0.8255273199081421,0.797
0.8209365606307983,0.798
0.8156676888465881,0.798
0.8122937703132629,0.797
0.8162061405181885,0.798
0.8238168263435364,0.798
0.8149463319778443,0.804
0.8203710198402405,0.797
0.8222316193580628,0.799
0.8091119766235352,0.797
0.8142539572715759,0.798
0.824299521446228,0.799
0.8237562990188598,0.798
0.8273200964927674,0.799
0.823945255279541,0.798
0.8145862889289855,0.799
0.8199636268615723,0.798
0.812116289138794,0.798
0.8148924946784973,0.798
0.8202379584312439,0.798
0.8182906031608581,0.806
0.8217400789260865,0.799
0.824123203754425,0.801
0.8201459574699402,0.8
0.8196650981903076,0.799
0.8278781628608703,0.799
0.8157170271873474,0.798
0.8165710830688476,0.797
0.808705563545227,0.798
0.8256020832061768,0.799
0.8170884299278259,0.797
0.8097774934768677,0.801
0.8222373175621033,0.8
0.8233254528045655,0.798
0.8253322768211365,0.798
0.8136307382583619,0.798
0.8127954530715943,0.801
0.8645235085487366,0.801
0.8199182057380676,0.798
0.8110134243965149,0.798
0.8193140959739685,0.797
0.816163067817688,0.797
0.8184493803977966,0.802
0.8147110080718994,0.797
0.820714328289032,0.799
0.8174010062217713,0.798
0.8177472996711731,0.798
0.8191538143157959,0.798
0.8154044508934021,0.799
0.8116108345985412,0.797
0.8098874926567078,0.805
0.8142013692855835,0.797
0.8167030239105224,0.798
0.8182738041877746,0.798
0.8224034547805786,0.797
0.8124939370155334,0.799
0.8102937388420105,0.798
0.8192240166664123,0.797
0.8152771377563477,0.798
0.8127553462982178,0.798
0.8137150144577027,0.797
0.825514464378357,0.799
0.8111123585700989,0.798
0.8074639582633972,0.797
0.8226732516288757,0.798
0.8142190504074097,0.798
0.8211773014068604,0.798
0.8078417491912842,0.797
0.8098421096801758,0.8
0.8172426033020019,0.797
0.8187838530540467,0.798
0.8135843062400818,0.8
0.8120252537727356,0.798
0.8200996041297912,0.801
0.8250115275382995,0.798
0.8160477900505065,0.799
0.8147109293937683,0.799
0.8131323099136353,0.802
0.8121822834014892,0.801
0.8071346306800842,0.797
0.8069423460960388,0.797
0.8154674077033996,0.798
0.8147701716423035,0.798
0.8165848708152771,0.798
0.8265038585662842,0.804
0.816617751121521,0.798
0.8169590711593628,0.799
0.8230010557174683,0.797
0.8178896260261536,0.805
0.8099138212203979,0.805
0.8130338168144227,0.799
0.8178405094146729,0.804
0.813893506526947,0.798
0.8134486293792724,0.797
0.8065717530250549,0.798
0.8064771866798401,0.797
0.8150757718086242,0.799
0.8112086963653564,0.797
0.8236788010597229,0.798
0.8176072192192078,0.797
0.8080651974678039,0.798
0.8123367905616761,0.797
0.8103003621101379,0.797
0.813028814792633,0.797
0.815053083896637,0.799
0.8168369197845459,0.798
0.8196879529953003,0.801
0.8096237444877624,0.798
0.8072096371650695,0.799
0.8132064580917359,0.8
0.811841504573822,0.797
0.8129422640800477,0.798
0.813635356426239,0.797
0.8108714485168457,0.797
0.817532615661621,0.8
0.8100335836410523,0.799
0.8143220162391662,0.804
0.8177688813209534,0.802
0.8125969862937927,0.797
0.8107646560668945,0.798
0.8196636199951172,0.798
0.8177150845527649,0.799
0.8152170014381409,0.798
0.8102043461799622,0.798
0.8148096895217896,0.797
0.8212420320510865,0.798
0.8223153233528138,0.798
0.8165014982223511,0.799
0.811197714805603,0.799
0.8178055310249328,0.797
0.8149398922920227,0.797
0.8135012030601502,0.798
0.8200805139541626,0.799
0.8225011539459228,0.801
0.8210097289085388,0.797
0.8299027347564697,0.797
0.8184751319885254,0.798
0.8070542883872985,0.798
0.8097401094436646,0.797
0.8164955401420593,0.806
0.8100870180130005,0.797
0.8173896193504333,0.797
0.8131917452812195,0.797
0.8176730012893677,0.798
0.8158288407325744,0.797
0.811575984954834,0.798
0.8513350200653076,0.797
0.8140371322631836,0.798
0.8185439825057983,0.797
0.8140592098236084,0.797
0.8165206503868103,0.798
0.8154387688636779,0.797
0.8162914204597473,0.798
0.814523298740387,0.798
0.8104039311408997,0.799
0.8211384010314942,0.798
0.8200114870071411,0.798
0.8092161273956299,0.797
0.8166013216972351,0.797
0.8151752281188965,0.799
0.8113698935508729,0.799
0.8088053703308106,0.799
0.8167253971099854,0.799
0.8132476782798768,0.799
0.8153438329696655,0.8
0.8168697500228882,0.798
0.8166712903976441,0.798
0.8140681862831116,0.797
0.8204443407058716,0.797
0.819053921699524,0.8
0.8232121253013611,0.799
0.811865689754486,0.801
0.8103216552734375,0.797
0.8215241479873657,0.798
0.8202082252502442,0.799
0.8212904000282287,0.798
0.8119337940216065,0.798
0.8172516822814941,0.797
0.8162623405456543,0.798
0.8144207048416138,0.798
0.8148224234580994,0.798
0.8155127787590026,0.798
0.8187913417816162,0.797
0.8047221636772156,0.8
0.8130281496047974,0.798
0.8159963464736939,0.798
0.8210261201858521,0.798
0.8120375943183898,0.798
0.8146780586242676,0.797
0.8108164286613464,0.798
0.8105669212341309,0.804
0.8154581546783447,0.797
0.8095153546333314,0.797
0.8231316685676575,0.798
0.8216470789909363,0.799
0.8158064770698548,0.797
0.8184387516975403,0.797
0.8105392861366272,0.797
0.8108671450614929,0.798
0.8185634803771973,0.797
0.8151849269866943,0.798
0.8134075975418091,0.797
0.822622230052948,0.798
0.8137654042243958,0.799
0.8226626801490784,0.797
0.8164734816551209,0.798
0.806468915939331,0.802
0.8088994860649109,0.797
0.8105664896965027,0.797
0.8069356179237366,0.801
0.8127481055259704,0.797
0.81657949924469,0.797
0.8170587706565857,0.797
0.8159043383598328,0.798
0.8151653051376343,0.797
0.8085848665237427,0.797
0.815094530582428,0.798
0.810287959575653,0.797
0.8154024791717529,0.797
0.8126648926734924,0.797
0.8177688431739807,0.8
0.8142299246788025,0.799
0.8103873777389526,0.798
0.8152915501594543,0.798
0.8124513792991638,0.798
0.81542955160141,0.797
0.8167830443382263,0.797
0.8086054515838623,0.797
0.8058377170562744,0.797
0.8125942373275756,0.797
0.815548632144928,0.798
0.8203744506835937,0.798
0.8070003604888916,0.8
0.8084744906425476,0.798
0.8075130939483642,0.799
0.8111093997955322,0.797
0.8191046762466431,0.797
0.8277638983726502,0.798
0.8082606363296508,0.797
0.8063677906990051,0.797
0.8176665759086609,0.798
0.8080289936065674,0.799
0.8131904578208924,0.8
0.809764473438263,0.8
0.8146390271186829,0.798
0.8098817586898803,0.804
0.8141410279273987,0.799
0.8189075636863709,0.798
0.8135693168640137,0.797
0.8138603639602661,0.802
0.8126305103302002,0.801
0.8068173265457154,0.798
0.8179719495773315,0.797
0.8071498870849609,0.797
0.8093518328666687,0.799
0.8412466979026795,0.8
0.8084213972091675,0.797
0.8118428134918213,0.797
0.8176471257209778,0.798
0.8169403314590454,0.798
0.8118504929542542,0.798
0.8112649846076966,0.797
0.8052854537963867,0.797
0.8046472382545471,0.797
0.804729073047638,0.797
0.8176778554916382,0.798
0.8068952965736389,0.797
0.804793405532837,0.798
0.8124963068962097,0.797
0.811709144115448,0.797
0.819906587600708,0.799
0.8130381631851197,0.798
0.8195384764671325,0.798
0.8200963234901428,0.798
0.819608359336853,0.801
0.8264891886711121,0.799
0.814548852443695,0.798
0.8172068905830383,0.801
0.8123269987106323,0.798
0.8101448678970337,0.797
0.8178250765800477,0.805
0.8128385615348815,0.801
0.8108070492744446,0.797
0.8060823798179626,0.797
0.8172014832496644,0.797
0.8081243634223938,0.798
0.8122529172897339,0.801
0.8150006937980652,0.797
0.8192390275001525,0.798
0.8154144692420959,0.798
0.8122519087791443,0.798
0.8114197182655335,0.797
0.8090490937232971,0.797
0.8069503831863404,0.797
0.8148149037361145,0.797
0.806228666305542,0.798
0.8059988164901734,0.797
0.8128687596321106,0.797
0.8089565992355346,0.797
0.8187562441825866,0.797
0.8101872825622558,0.798
0.8171409058570862,0.797
0.8188233351707459,0.798
0.8128356790542602,0.798
0.8084765362739563,0.797
0.8070237636566162,0.803
0.8187849164009094,0.797
0.812846839427948,0.798
0.8137527346611023,0.798
0.815956974029541,0.798
0.805131447315216,0.798
0.816262195110321,0.797
0.8071369338035583,0.797
0.8176977205276489,0.797
0.8121136379241943,0.803
0.8107688164710999,0.797
0.8100081610679627,0.798
0.8142042064666748,0.797
0.8094571161270142,0.798
0.8102933835983276,0.797
0.8108047437667847,0.798
0.8046785068511962,0.798
0.8105868315696716,0.798
0.8064979934692382,0.798
0.8163860607147216,0.798
0.8115716075897217,0.797
0.804444181919098,0.797
0.8131064987182617,0.797
0.8139468407630921,0.797
0.8111993694305419,0.797
0.8079790425300598,0.798
0.8103431582450866,0.798
0.812640950679779,0.798
0.8114211511611938,0.802
0.8177677440643311,0.797
0.8237567925453186,0.798
0.824773428440094,0.798
0.8176111483573913,0.798
0.8142402338981628,0.797
0.8126055765151977,0.798
0.8096789383888244,0.8
0.8185647368431092,0.799
0.8123412752151489,0.798
0.8042242455482483,0.797
0.8169286370277404,0.799
0.8129066419601441,0.797
0.8094339370727539,0.798
0.8085937285423279,0.797
0.8088158106803894,0.798
0.8034876275062561,0.797
0.8170134210586548,0.797
0.8113942837715149,0.797
0.8143856120109558,0.797
0.8094100069999695,0.797
0.8120558285713195,0.798
0.8134708642959595,0.798
0.8154535627365113,0.798
0.817905650138855,0.802
0.8126197075843811,0.799
0.8208515882492066,0.797
0.8141692423820496,0.797
0.8118761324882507,0.797
0.8150803518295288,0.797
0.8108541774749756,0.797
0.8461936950683594,0.798
0.8129176354408264,0.797
0.8091841340065002,0.797
0.8059243154525757,0.797
0.8038666534423828,0.797
0.8054892349243165,0.797
0.8113944387435913,0.797
0.8191735792160034,0.797
0.8128938865661621,0.798
0.8140236949920654,0.797
0.818916449546814,0.798
0.812229597568512,0.798
0.8108936786651612,0.798
0.8102157306671143,0.798
0.8075803947448731,0.797
0.8123604702949524,0.797
0.8068481588363647,0.8
0.8078299021720886,0.799
0.8028399634361267,0.797
0.808526246547699,0.797
0.8059938478469849,0.797
0.8044079446792602,0.798
0.8195462584495544,0.798
0.8400911068916321,0.798
0.8194261145591736,0.799
0.8138272953033447,0.797
0.8110727763175964,0.802
0.8117190551757812,0.797
0.808389139175415,0.797
0.812719292640686,0.797
0.8145061326026917,0.797
0.8104580903053283,0.798
0.8108245301246643,0.797
0.8188946223258973,0.797
0.8088801646232605,0.8
0.8055449151992797,0.799
0.8110240960121154,0.797
0.8113517522811889,0.797
0.8104568362236023,0.797
0.8050206184387207,0.797
0.8152104306221009,0.797
0.8078600525856018,0.797
0.8054310297966003,0.802
0.8070097780227661,0.797
0.8123215556144714,0.797
0.8080183410644531,0.797
0.8062560129165649,0.797
0.8129157495498657,0.799
0.8110776400566101,0.797
0.8085465669631958,0.797
0.8127977418899536,0.801
0.8186225891113281,0.798
0.8198419094085694,0.798
0.8161354589462281,0.797
0.8150348567962646,0.797
0.8148368215560913,0.798
0.81158362865448,0.798
0.8165606236457825,0.797
0.8154342865943909,0.797
0.8089021158218384,0.798
0.8048040843009949,0.798
0.8126761984825134,0.804
0.8116575646400451,0.803
0.8078855323791504,0.802
0.815298171043396,0.798
0.8107925844192505,0.8
0.8056283068656921,0.798
0.8152184510231018,0.803
0.8177163457870483,0.799
0.8145161390304565,0.798
0.8098476004600524,0.798
0.8098735475540161,0.801
0.812924063205719,0.798
0.8074179410934448,0.8
0.8095402932167053,0.801
0.8159748959541321,0.798
0.8243154811859131,0.797
0.8055797433853149,0.797
0.8152303767204284,0.802
0.8074389004707336,0.798
0.8013573265075684,0.798
0.8026984000205993,0.797
0.806659460067749,0.799
0.8009024024009704,0.797
0.8074334239959717,0.804
0.809400200843811,0.797
0.8162788414955139,0.799
0.8086352968215942,0.797
0.8126542663574219,0.798
0.8111865615844727,0.799
0.8146841382980347,0.8
0.813942461013794,0.8
0.8117290568351746,0.798
0.809821047782898,0.799
0.816305603981018,0.797
0.8083572340011597,0.799
0.8112159013748169,0.797
0.8096450805664063,0.797
0.8129060363769531,0.803
0.8135283589363098,0.797
0.8078697276115417,0.798
0.8070900654792785,0.799
0.8110076713562012,0.799
0.8089964485168457,0.8
